0 0 -0.0305023 38
 neutron 0 1 0.44937 15.9308 11.8133 -21.2434
 neutron 0 1 0.0873812 6.6832 -7.0915 -8.32188
 Ta173[0.0] 73 173 1.01208 255.575 299.865 -413.245
0 0 -0.0489119 8
 proton 1 1 1000 0 0 1696.04
 pi0 0 0 467.139 260.574 -63.566 521.905
 proton 1 1 270.823 37.1376 30.5996 761.079
 neutron 0 1 110.511 -224.912 25.8399 410.639
 gamma 0 0 1.01642 -0.330701 0.931723 -0.235863
 gamma 0 0 0.409352 -0.0616194 -0.331692 0.231847
 neutron 0 1 0.256063 9.37775 8.42898 -17.9514
 Au195[0.0] 79 195 0.019572 -81.7855 -1.90233 20.3677
-0.00154522 0.000579003 0.0180445 15
 proton 1 1 999.988 -87.493 32.7841 1693.45
 pi0 0 0 484.393 -208.382 129.042 552.562
 neutron 0 1 141.507 -85.566 -88.9422 520.29
 pi- -1 0 16.7475 12.1902 66.7308 18.8085
 neutron 0 1 6.87185 -4.27784 -75.145 -85.4123
 neutron 0 1 2.60028 -62.9752 25.8807 -16.0417
 neutron 0 1 2.20957 -26.2472 20.9331 55.044
 gamma 0 0 1.79055 1.52795 -0.451272 -0.8172
 neutron 0 1 1.75574 30.2565 9.90907 -47.8405
 neutron 0 1 1.38158 13.629 -32.4953 -36.829
 neutron 0 1 0.816302 -25.8553 22.2149 19.303
 neutron 0 1 0.58177 -13.2976 25.2155 -16.7605
 gamma 0 0 0.412918 -0.266554 0.302786 0.0881526
 gamma 0 0 0.168416 -0.0766106 0.0886412 -0.120985
 Tl190[0.0] 81 190 1.74946 281.85 -70.5004 731.174
-0.000470108 -0.000395645 0.0290492 24
 proton 1 1 999.996 -29.5816 -27.6474 1695.55
 proton 1 1 213.847 -202.175 260.969 581.416
 proton 1 1 153.177 432.988 -302.049 -179.428
 proton 1 1 149.001 42.2728 150.907 -526.543
 proton 1 1 96.0254 -293.885 -308.592 88.4268
 proton 1 1 78.5851 266.874 155.544 241.306
 proton 1 1 54.9273 -98.1712 -290.532 -109.747
 neutron 0 1 48.67 193.998 -179.647 154.654
 proton 1 1 13.6749 126.949 -3.50406 -98.591
 neutron 0 1 13.3463 -34.9908 47.9996 -147.408
 neutron 0 1 12.8204 -34.4771 25.7844 149.673
 neutron 0 1 5.64054 26.7068 -21.9917 -97.13
 neutron 0 1 5.12456 -73.78 -30.1199 -57.4916
 neutron 0 1 5.04705 -68.8806 57.5201 38.1634
 neutron 0 1 4.42306 -46.9498 -77.9449 -7.16791
 neutron 0 1 2.45151 38.2635 -55.5625 7.83725
 neutron 0 1 1.6931 26.9592 33.8569 -36.2123
 gamma 0 0 1.16717 0.414747 -1.08421 -0.121527
 neutron 0 1 0.870743 30.4268 12.1541 -23.7379
 gamma 0 0 0.307657 -0.110496 0.287106 0.00375806
 neutron 0 1 0.267538 16.0047 13.0253 8.77509
 neutron 0 1 0.258569 9.02 19.8184 3.43824
 neutron 0 1 0.0848137 3.77072 -0.692918 12.0285
 Ta178[0.0] 73 178 9.76843 -390.809 466.207 1693.41
0 0 -0.0119843 36
 proton 1 1 1000 0 0 1696.04
 proton 1 1 228.216 -233.884 347.547 552.132
 neutron 0 1 181.334 335.295 -498.412 113.116
 proton 1 1 99.026 -13.6667 401.786 -184.428
 neutron 0 1 82.4216 216.427 -337.403 -31.5137
 proton 1 1 67.9246 59.7768 -298.171 198.993
 neutron 0 1 18.1502 -7.81074 79.3618 167.561
 proton 1 1 15.917 -93.1855 -45.6677 139.116
 neutron 0 1 12.8441 139.873 9.5358 68.156
 neutron 0 1 9.45156 8.6071 58.0623 120.02
 neutron 0 1 9.14737 -112.722 -62.2903 -26.2006
 neutron 0 1 9.11023 55.8232 -90.1092 77.2426
 neutron 0 1 7.62114 93.1068 37.7156 65.4818
 proton 1 1 4.57831 -22.6117 -32.7462 83.8378
 proton 1 1 4.2015 -40.5655 78.715 -7.76768
 neutron 0 1 4.0743 -4.77773 79.998 35.3587
 gamma 0 0 3.35223 2.95899 0.32206 -1.54212
 neutron 0 1 2.7974 14.1688 37.0505 60.7536
 neutron 0 1 2.48792 -40.6455 -3.73727 54.9116
 neutron 0 1 2.26812 -41.3401 46.2814 20.4024
 neutron 0 1 1.89871 55.2967 22.1276 -4.91699
 neutron 0 1 1.70687 20.1711 -51.2414 -13.3337
 neutron 0 1 1.4346 -33.015 -2.96369 39.9886
 neutron 0 1 1.36778 31.8323 19.8025 -34.1567
 neutron 0 1 1.11727 24.7718 30.6935 23.3456
 neutron 0 1 0.86923 1.03452 -18.174 36.0941
 neutron 0 1 0.828217 -8.84424 28.3314 -26.0024
 gamma 0 0 0.791958 -0.158103 -0.529615 0.567194
 neutron 0 1 0.451291 -15.3612 -24.4034 -4.09196
 gamma 0 0 0.430298 0.0534224 0.0942639 0.416433
 neutron 0 1 0.136202 15.2407 0.545778 -4.83559
 neutron 0 1 0.0861392 -10.2373 7.2638 2.07609
 neutron 0 1 0.046095 -0.929142 0.671017 9.23618
 deuteron 1 2 8.15658 -86.3567 36.1062 -147.995
 alpha 2 4 1.94699 24.1972 34.3416 112.931
 Lu163[0.0] 71 163 0.537087 -332.526 109.497 201.085
2.65355e-05 -3.76888e-06 0.0322844 37
 proton 1 1 999.998 37.6067 -5.34134 1695.61
 pi+ 1 0 237.515 181.085 -199.633 223.76
 neutron 0 1 185.841 207.003 14.3693 583.695
 neutron 0 1 31.9628 -139.883 199.565 41.1137
 neutron 0 1 19.5252 179.85 26.2662 63.5274
 neutron 0 1 19.1356 -159.334 -16.3211 -103.299
 neutron 0 1 16.8256 -1.27361 -156.539 85.9921
 proton 1 1 14.3118 -19.7911 -21.4026 161.901
 neutron 0 1 12.7294 -33.5098 -28.6934 -148.782
 neutron 0 1 12.0282 -81.4142 126.744 -7.40599
 neutron 0 1 10.5185 -91.3888 74.5638 -77.2306
 proton 1 1 10.5161 58.3416 128.11 5.33907
 neutron 0 1 8.98334 -105.821 -63.312 -41.8938
 neutron 0 1 7.97358 12.4805 70.3499 -99.7102
 neutron 0 1 7.88735 78.0221 -10.8349 93.1597
 neutron 0 1 4.85613 62.2204 -70.1569 -18.8555
 neutron 0 1 4.66851 -71.7439 38.7587 46.3155
 proton 1 1 4.37827 -39.7329 73.7864 -34.8147
 neutron 0 1 3.72032 75.8858 35.0293 -4.37013
 neutron 0 1 3.46243 -9.03056 24.9625 76.2475
 neutron 0 1 2.917 -2.83063 -27.0961 -68.9038
 neutron 0 1 2.77287 34.6373 57.2149 27.2945
 neutron 0 1 2.42 -2.29212 41.3137 -53.3037
 proton 1 1 1.97755 21.1922 -16.1528 54.8166
 neutron 0 1 1.95359 -0.695163 48.6388 -36.1754
 proton 1 1 1.34597 6.88321 -49.5475 -5.02549
 neutron 0 1 1.18361 -17.7943 -25.3477 -35.5868
 neutron 0 1 1.13717 -14.1454 -14.3091 41.6335
 neutron 0 1 0.540587 -11.4588 -27.5884 11.1222
 neutron 0 1 0.474873 21.9075 18.0253 9.36608
 neutron 0 1 0.112139 -4.45042 12.2041 6.48012
 neutron 0 1 0.0994244 9.24451 -9.93207 -1.65361
 neutron 0 1 0.0936509 6.68644 6.25972 9.5968
 gamma 0 0 0.0778019 0.0457064 0.0480301 0.0407085
 alpha 2 4 0.931055 -67.6165 20.3745 44.211
 alpha 2 4 4.2917 -145.557 -79.8076 66.7543
 Yb159[0.0] 70 159 2.23389 101.885 -205.254 780.257
0 0 -0.0317042 20
 proton 1 1 1000 0 0 1696.04
 proton 1 1 516.93 615.417 145.543 915.061
 proton 1 1 91.6815 175.673 -366.411 -123.821
 neutron 0 1 73.3962 230.316 -187.154 -235.023
 pi0 0 0 40.7772 -99.8853 -48.0221 -19.6856
 neutron 0 1 15.6083 -154.366 8.11358 -75.3589
 neutron 0 1 10.882 -44.7109 72.489 -115.384
 neutron 0 1 3.81142 58.8578 52.2437 31.3535
 gamma 0 0 3.17307 -2.44521 -1.10491 -1.69367
 neutron 0 1 2.22552 -54.9565 23.254 25.0205
 neutron 0 1 2.17566 -16.9263 -9.41302 60.9752
 gamma 0 0 2.01846 0.26359 1.26091 -1.55396
 neutron 0 1 1.79177 12.8124 -36.2829 43.4692
 neutron 0 1 1.27899 15.5317 -17.6186 -43.0509
 neutron 0 1 1.11401 -13.3771 1.69394 43.7355
 neutron 0 1 0.809199 -16.4431 2.33183 -35.2907
 neutron 0 1 0.617901 -2.52277 -21.0727 -26.666
 gamma 0 0 0.501526 -0.0686055 -0.341818 0.360531
 gamma 0 0 0.292774 -0.0522798 -0.192647 -0.214174
 Pt185[0.0] 78 185 6.41884 -703.119 380.686 1253.81
0 0 -0.0118597 34
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 163.521 531.777 -200.472 105.072
 proton 1 1 127.844 25.1402 -57.2132 -502.338
 neutron 0 1 110.422 -201.726 330.782 263.78
 proton 1 1 89.2349 -24.4888 72.1824 411.833
 neutron 0 1 86.5181 208.999 -351.822 -51.0352
 proton 1 1 67.1559 169.899 15.5013 318.473
 proton 1 1 47.7434 215.034 50.9056 207.464
 neutron 0 1 18.3792 -163.621 0.60485 -90.0145
 neutron 0 1 10.9969 -4.0089 81.1939 119.067
 neutron 0 1 8.14286 -62.4714 -99.5561 39.4172
 neutron 0 1 7.60821 45.7991 81.1176 -75.3464
 proton 1 1 7.43393 112.058 31.1251 21.9014
 neutron 0 1 5.7377 22.8278 -76.7065 -66.4065
 neutron 0 1 4.83151 48.8095 -8.79455 81.5026
 neutron 0 1 3.68866 -81.2889 -11.065 14.6545
 neutron 0 1 3.08614 -38.8572 -24.1741 60.9469
 neutron 0 1 2.95166 2.72972 73.8815 -9.45166
 gamma 0 0 2.27003 -2.14852 -0.0554348 0.730631
 neutron 0 1 2.16399 -57.8841 25.9843 6.73419
 neutron 0 1 2.07063 11.1682 -18.8523 58.4392
 gamma 0 0 0.905248 0.703879 0.464288 0.32934
 neutron 0 1 0.657767 -11.1605 32.7682 6.1766
 neutron 0 1 0.538617 -4.52409 0.201536 31.4947
 gamma 0 0 0.47496 0.166478 0.0518592 0.441795
 gamma 0 0 0.234072 -0.189247 -0.101997 -0.092583
 neutron 0 1 0.150952 -3.51866 3.96686 -15.9864
 neutron 0 1 0.0944737 1.89085 -0.255027 -13.187
 neutron 0 1 0.0790516 11.4125 -3.66184 -2.21365
 alpha 2 4 11.2632 91.9608 -110.529 251.831
 alpha 2 4 9.20651 103.089 230.752 -69.5992
 deuteron 1 2 17.8623 74.8655 68.7717 238.726
 deuteron 1 2 0.0805064 11.7665 0.630918 12.7732
 Tm162[0.0] 69 162 3.9921 -1034.21 -137.626 339.921
1.78988e-05 -9.4892e-05 -0.0121485 33
 proton 1 1 999.999 4.5966 -24.3693 1695.86
 neutron 0 1 365.273 -248.93 415.762 764.851
 neutron 0 1 120.889 -174.419 67.0935 454.815
 neutron 0 1 47.6945 -74.6097 -275.046 103.356
 pi- -1 0 26.373 -71.2192 -54.6117 1.63605
 proton 1 1 19.0359 51.6039 69.2949 169.172
 neutron 0 1 16.7543 174.697 31.4761 -15.9498
 proton 1 1 10.3834 91.7367 -105.502 6.81437
 neutron 0 1 8.92901 39.5804 31.1057 -119.684
 neutron 0 1 8.12406 -81.7901 -31.8006 87.3572
 proton 1 1 8.12385 -44.5069 -41.2628 107.83
 neutron 0 1 6.76456 -66.8579 66.6792 -61.9773
 neutron 0 1 6.02069 71.2133 -29.6492 -73.4813
 neutron 0 1 4.51727 39.5911 34.896 -75.6556
 neutron 0 1 4.18527 34.5608 64.4852 50.2932
 proton 1 1 3.74449 30.6424 70.327 -33.9984
 neutron 0 1 3.52451 12.9741 78.8562 -15.7737
 neutron 0 1 3.16352 71.5788 26.2453 -11.9303
 neutron 0 1 2.81456 -36.9322 37.0591 50.5913
 gamma 0 0 2.58851 2.39063 0.826269 0.550051
 neutron 0 1 2.50494 55.98 36.4062 15.9443
 gamma 0 0 1.25049 -1.24398 -0.125916 -0.0196296
 neutron 0 1 0.918028 1.65758 -41.0994 5.83321
 gamma 0 0 0.810011 -0.164765 -0.724711 0.322124
 neutron 0 1 0.802585 -2.37438 30.765 -23.5941
 gamma 0 0 0.75222 -0.509368 -0.433318 -0.344405
 neutron 0 1 0.69738 29.7944 13.2437 -15.7434
 neutron 0 1 0.634209 -23.9758 -5.96859 -24.1185
 gamma 0 0 0.350274 -0.0100621 0.349502 -0.0209456
 neutron 0 1 0.318955 -15.1959 -4.3758 18.6922
 neutron 0 1 0.13225 8.28777 12.0005 5.98623
 gamma 0 0 0.0624654 -0.0279216 -0.00913505 -0.0551259
 Ir174[0.0] 77 174 1.21388 131.077 -520.637 324.159
0 0 -0.031459 40
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 129.716 464.699 -47.2408 205.921
 proton 1 1 106.693 1.12815 -195.718 -416.282
 proton 1 1 95.6383 270.043 -71.9327 332.443
 proton 1 1 89.0055 -281.616 296.046 89.4092
 neutron 0 1 48.2201 273.817 44.0767 -126.565
 proton 1 1 27.8683 -112.885 195.003 -47.9964
 proton 1 1 26.6507 220.545 -45.5759 2.0791
 proton 1 1 21.8832 -44.1094 -187.149 67.6266
 neutron 0 1 15.5105 135.753 30.5583 100.122
 neutron 0 1 14.2444 157.28 39.6595 -25.6933
 neutron 0 1 13.7882 -138.377 -9.21456 82.8671
 neutron 0 1 13.3956 23.996 -155.885 -21.8053
 neutron 0 1 11.7937 -41.0722 -5.07578 -143.486
 proton 1 1 11.5507 -9.79291 -146.186 18.5129
 neutron 0 1 9.43153 121.355 33.281 44.4666
 neutron 0 1 9.32746 35.9666 -38.4197 121.839
 neutron 0 1 8.87966 -33.9687 120.963 -31.2893
 neutron 0 1 7.14418 -46.4063 -57.0532 -89.818
 neutron 0 1 6.71152 -105.559 37.0971 11.7496
 neutron 0 1 6.44417 47.5671 64.433 75.7412
 neutron 0 1 5.76391 65.938 -78.6867 18.0266
 neutron 0 1 5.72945 56.4622 -87.2314 1.38045
 neutron 0 1 3.60119 4.66457 -40.9293 71.2959
 proton 1 1 3.54876 34.6311 65.8312 33.7482
 neutron 0 1 3.03856 -38.2148 -62.1205 19.9941
 neutron 0 1 2.64606 59.4671 37.7262 4.43724
 neutron 0 1 1.87277 -36.9929 -36.2667 -28.9645
 neutron 0 1 1.80762 -28.1324 18.5916 -47.5705
 neutron 0 1 1.14329 22.1366 33.8912 22.6068
 neutron 0 1 1.10271 9.37945 -23.7452 -37.7033
 neutron 0 1 0.675933 7.66698 5.84368 -34.3175
 neutron 0 1 0.391543 -19.4319 -12.8737 13.8774
 neutron 0 1 0.252492 -19.2381 4.19738 9.31696
 neutron 0 1 0.159154 17.075 2.68295 0.586118
 gamma 0 0 0.13845 0.00052307 -0.0143693 -0.137701
 neutron 0 1 0.0982305 -4.65744 -8.34814 9.65476
 deuteron 1 2 8.38135 -135.453 -102.587 51.3718
 triton 1 3 3.20876 71.2046 -104.172 -46.0097
 Yb158[0.0] 70 158 10.754 -1004.87 486.538 1384.6
-5.99576e-05 0.000269894 -0.0242535 34
 proton 1 1 1000 -4.22127 19.0017 1695.93
 neutron 0 1 184.998 -395.332 73.6779 469.195
 proton 1 1 147.35 235.264 4.21866 492.802
 proton 1 1 140.017 80.3826 -450.916 269.379
 proton 1 1 103.063 -196.912 -368.776 171.038
 proton 1 1 89.1053 -82.1308 328.233 246.308
 neutron 0 1 51.6317 -246.774 170.157 -99.1863
 neutron 0 1 15.097 122.192 13.8707 -116.077
 neutron 0 1 10.2763 -113.862 55.9392 -57.6398
 neutron 0 1 9.40034 3.80316 48.3621 -124.095
 proton 1 1 3.33847 16.1935 -37.2926 -67.9924
 neutron 0 1 3.19537 25.2823 72.8437 8.32656
 neutron 0 1 2.73224 0.926659 67.5156 -24.1349
 neutron 0 1 2.51884 -21.5555 -44.1017 -48.2699
 proton 1 1 2.17733 -38.2342 47.3511 19.6629
 neutron 0 1 2.08427 45.1456 41.8 11.6449
 neutron 0 1 1.7004 -32.8737 9.71357 -44.9793
 neutron 0 1 1.51248 -36.5736 16.1728 -35.2882
 neutron 0 1 1.48113 49.0311 -13.5911 -14.0239
 neutron 0 1 1.47778 0.807009 40.2695 34.0125
 neutron 0 1 1.13842 40.9915 14.7274 -15.5993
 neutron 0 1 1.00194 -15.443 -25.139 31.8327
 gamma 0 0 0.901714 0.29811 -0.102801 -0.844779
 neutron 0 1 0.841211 16.0585 -33.7857 13.4947
 neutron 0 1 0.820586 -20.1927 25.3569 -22.1798
 neutron 0 1 0.704775 -3.20733 36.2274 1.46577
 neutron 0 1 0.660701 -18.399 -28.6763 -9.00706
 neutron 0 1 0.542271 -6.85843 16.8479 26.2374
 neutron 0 1 0.431081 21.1164 11.0666 -15.5522
 gamma 0 0 0.0889546 -0.0706365 -0.00551115 -0.0537869
 deuteron 1 2 5.50301 -55.667 -60.7463 117.832
 alpha 2 4 3.39718 154.476 -36.3224 -12.4395
 triton 1 3 2.01323 51.8891 85.876 -35.3301
 Yb162[0.0] 70 162 1.50162 416.012 -61.7661 525.387
-3.32223e-05 -1.92545e-07 0.0336057 47
 proton 1 1 999.999 -23.1851 -0.134372 1695.88
 proton 1 1 105.213 272.781 298.66 211.897
 proton 1 1 54.4049 47.6401 45.8238 317.307
 proton 1 1 41.9823 32.7747 -265.614 94.4404
 proton 1 1 40.5914 227.615 152.58 52.2475
 pi0 0 0 39.6415 -36.7791 -52.7743 -90.1941
 proton 1 1 30.8289 -232.871 -16.923 65.4746
 neutron 0 1 30.7884 -183.065 51.8613 150.336
 proton 1 1 26.955 -146.216 156.461 -73.8231
 proton 1 1 21.3528 -38.221 -69.7185 184.943
 neutron 0 1 15.0844 90.9779 -34.5749 -138.205
 neutron 0 1 13.6569 131.722 -92.0304 -5.42294
 neutron 0 1 12.2577 -113.423 77.1678 66.0633
 neutron 0 1 11.9641 15.6076 49.8286 141.063
 neutron 0 1 10.7812 -52.2332 -96.4919 -91.3046
 neutron 0 1 10.1541 -50.2471 -94.3764 88.0474
 neutron 0 1 9.29535 -37.6871 -101.136 -76.8425
 neutron 0 1 9.21702 24.8418 -116.784 56.1185
 neutron 0 1 8.8905 -96.6583 71.8128 47.8075
 proton 1 1 8.5111 71.093 42.9262 95.6401
 neutron 0 1 8.32198 -15.4303 -10.8659 123.9
 neutron 0 1 7.16955 -78.4318 -85.067 11.6614
 proton 1 1 6.52567 88.4879 -39.5915 53.7651
 neutron 0 1 5.21378 42.6898 58.0376 68.0718
 neutron 0 1 4.83621 24.0475 -89.2951 -23.6508
 neutron 0 1 4.46688 67.5534 2.8869 61.984
 neutron 0 1 4.35818 -60.8412 1.66046 67.1132
 neutron 0 1 4.05408 42.0873 -31.9155 69.6035
 neutron 0 1 3.82318 -41.6779 -11.1722 73.0549
 neutron 0 1 3.78594 54.3441 64.0573 8.48452
 neutron 0 1 3.29303 24.4827 -27.4691 -69.6056
 gamma 0 0 2.5727 1.15332 -2.2111 0.632217
 gamma 0 0 2.53147 -0.370082 -1.61793 -1.91146
 neutron 0 1 2.04874 24.047 0.522712 -57.2321
 gamma 0 0 1.87016 1.32871 0.0958413 1.31257
 neutron 0 1 1.78282 -1.15789 17.3143 55.2468
 proton 1 1 1.56368 39.699 4.76317 36.5796
 neutron 0 1 0.918865 -40.5417 8.69169 -2.88692
 neutron 0 1 0.837855 -17.4537 24.1203 26.2434
 neutron 0 1 0.626183 1.48557 25.5668 -22.8299
 neutron 0 1 0.44598 8.61721 -22.0008 -16.7321
 neutron 0 1 0.432131 -14.9878 -23.7848 -4.67613
 proton 1 1 0.414701 26.7498 -4.96923 -6.17488
 neutron 0 1 0.161618 -13.1569 -7.32411 8.77385
 neutron 0 1 0.149446 -11.5816 -4.59585 -11.2069
 deuteron 1 2 4.38429 18.9666 73.2411 103.642
 Er156[0.0] 68 156 0.0769138 -120.945 74.0923 47.1243
0.000665826 -0.00088273 0.0234175 43
 proton 1 1 999.998 23.1386 -30.6764 1695.6
 proton 1 1 159.588 329.18 -362.547 -291.793
 proton 1 1 145.078 -52.7705 306.51 443.351
 neutron 0 1 97.6551 319.372 -269.855 -134.993
 neutron 0 1 45.4769 -97.5552 -271.874 -63.9766
 proton 1 1 39.1304 10.8346 151.735 227.641
 neutron 0 1 27.9844 -42.8713 -53.578 -220.592
 neutron 0 1 20.2663 -138.665 -67.3661 121.357
 proton 1 1 20.1589 -97.5755 -148.565 -81.5036
 proton 1 1 19.2354 -72.4011 154.056 86.5509
 neutron 0 1 18.9081 -118.192 145.15 29.1624
 neutron 0 1 18.1531 128.428 93.1983 -96.2382
 neutron 0 1 17.9521 -140.747 11.5472 118.801
 proton 1 1 17.1995 -55.2587 -85.1829 149.204
 neutron 0 1 15.0488 158.51 -14.5704 56.28
 proton 1 1 14.5097 -162.962 -24.9304 16.1394
 proton 1 1 10.9093 -0.050094 1.59619 143.486
 neutron 0 1 8.38531 119.094 -25.5963 -31.4447
 neutron 0 1 6.87777 -109.071 -31.0847 10.4313
 neutron 0 1 6.33105 -35.307 -83.3994 -61.1139
 neutron 0 1 5.97593 60.3089 -68.4084 54.2991
 neutron 0 1 5.032 7.93021 73.9599 -62.8343
 neutron 0 1 4.349 40.0258 -43.7503 -68.3746
 neutron 0 1 4.22924 44.3233 13.8085 -76.223
 neutron 0 1 4.10485 81.6794 -13.2613 29.7156
 neutron 0 1 2.65331 36.7572 37.7266 47.1018
 neutron 0 1 2.09295 53.8578 20.0353 -25.2038
 neutron 0 1 1.97739 -58.086 -12.2808 -13.9604
 gamma 0 0 1.90957 -1.37118 0.888317 -0.988546
 gamma 0 0 1.8484 1.76421 -0.515165 0.196832
 gamma 0 0 1.70917 0.368536 0.626659 1.54685
 gamma 0 0 1.47817 -0.871968 -1.19356 0.00757468
 neutron 0 1 1.37517 -25.8769 20.8093 38.5145
 neutron 0 1 1.34458 6.55217 19.7002 -45.7977
 proton 1 1 1.32815 19.3911 -39.4593 -23.6864
 proton 1 1 1.16174 -3.79997 40.7574 -22.4901
 neutron 0 1 0.824673 30.3847 -24.9973 -1.5003
 gamma 0 0 0.709095 -0.231434 0.113063 -0.660659
 neutron 0 1 0.49927 26.2311 14.4818 6.37576
 neutron 0 1 0.423526 25.7905 -0.830103 11.4106
 gamma 0 0 0.12532 0.118398 0.0036029 0.0409154
 alpha 2 4 9.0928 68.1002 -203.188 -148.138
 Er160[0.0] 68 160 10.3909 -332.202 709.054 1575.5
